CURROPER,CONTROL,DEBT_MDN,PCTFLOAN,GRAD_DEBT_MDN,PCIP11,PCIP15,PCIP14,PCIP27,CIP11BACHL,CIP15BACHL,CIP14BACHL,CIP27BACHL,PCTPELL,Clusters,clusters
1,1,5750.0,0.1832,9500.0,0.0147,0.0311,0.0138,0.0,0.0,0.0,0.0,0.0,0.2662,0,3
1,1,9500.0,0.2054,14442.0,0.0403,0.0058,0.0058,0.0269,0.0,0.0,0.0,0.0,0.5449,0,3
1,3,7307.0,0.6032,7307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651,2,2
1,3,9500.0,1.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979,2,2
1,2,25000.0,0.6039,27000.0,0.0158,0.0,0.0,0.0079,1.0,0.0,0.0,1.0,0.2928,4,0
1,2,9833.0,0.5185,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074,5,4
1,3,10861.0,0.7965,12473.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206,2,2
1,1,9833.0,0.0,14144.0,0.0118,0.0443,0.0251,0.0081,0.0,0.0,0.0,0.0,0.5865,0,3
1,3,6406.0,0.6571,9083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,2,2
1,2,18750.0,0.3668,25000.0,0.0098,0.0152,0.0043,0.0065,2.0,2.0,2.0,2.0,0.2527,3,1
1,2,20834.0,0.6941,25000.0,0.0245,0.0,0.0,0.0082,1.0,0.0,0.0,1.0,0.4699,4,0
1,2,18750.0,0.6927,25000.0,0.0154,0.0,0.0,0.0242,1.0,0.0,0.0,1.0,0.3273,4,0
1,3,8442.0,0.75,10134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428,2,2
1,2,19500.0,0.6788,25537.5,0.0,0.0,0.0,0.0433,0.0,0.0,0.0,1.0,0.4274,5,4
1,1,18500.0,0.5836,21146.0,0.0176,0.0,0.0525,0.0247,2.0,2.0,2.0,2.0,0.3007,3,1
1,1,6388.0,0.1822,10500.0,0.066,0.0046,0.0093,0.0,0.0,0.0,0.0,0.0,0.3397,0,3
1,3,6569.0,0.7444,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,2,2
1,3,7957.5,0.5396,8534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244,2,2
1,3,13112.5,0.6935,14458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013,2,2
1,2,17900.0,0.7908,17900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,5,4
1,1,5275.0,0.0956,9000.0,0.0197,0.0035,0.0174,0.0,0.0,0.0,0.0,0.0,0.628,0,3
1,1,13250.5,0.564,18000.0,0.0206,0.0,0.0,0.0273,1.0,0.0,0.0,1.0,0.561,4,0
1,3,19093.5,0.6404,32500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4607,2,2
1,1,18750.0,0.6133,24000.0,0.0174,0.0,0.0,0.0214,1.0,1.0,0.0,1.0,0.4094,4,0
1,3,7389.5,0.567,7917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563,2,2
1,3,10861.0,0.7398,12473.5,0.0,0.4168,0.0,0.0,0.0,0.0,0.0,0.0,0.6661,2,2
1,3,5500.0,0.6297,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994,2,2
1,1,5637.5,0.115,14144.0,0.0369,0.0369,0.0057,0.0,0.0,0.0,0.0,0.0,0.2213,0,3
1,1,6315.5,0.1451,10350.0,0.0182,0.0399,0.0161,0.0,0.0,0.0,0.0,0.0,0.3846,0,3
1,2,22500.0,0.6716,26749.0,0.0098,0.0,0.0098,0.0293,1.0,0.0,1.0,1.0,0.2661,4,0
1,1,19000.0,0.6066,23875.0,0.0159,0.0,0.0,0.0186,1.0,0.0,0.0,1.0,0.3726,4,0
1,3,20000.0,0.7619,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048,2,2
1,2,20000.0,0.677,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385,5,4
1,3,8459.5,0.6778,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589,2,2
1,3,6569.0,0.7465,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,3,7959.0,0.3422,8268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454,2,2
1,1,16145.0,0.4698,21182.5,0.1497,0.1445,0.3599,0.021,1.0,1.0,1.0,1.0,0.3898,4,0
1,1,7952.0,0.18,11000.0,0.0073,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.2867,0,3
1,3,7883.0,0.9506,7885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827,2,2
1,3,9030.0,0.6028,10208.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936,2,2
1,3,7667.0,0.5054,8290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,2,2
1,1,4500.0,0.0672,8500.0,0.0065,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.5587,0,3
1,3,9500.0,0.6354,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,7500.0,0.0482,6810.0,0.0,0.0,0.1959,0.0291,0.0,0.0,1.0,1.0,0.1218,4,4
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3897,5,4
1,1,19500.0,0.6063,22193.0,0.0152,0.0,0.0,0.0202,1.0,0.0,0.0,1.0,0.25,4,0
1,3,7923.0,0.4913,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855,2,2
1,2,22125.0,0.656,27000.0,0.0191,0.0,0.0,0.0029,1.0,0.0,0.0,1.0,0.2618,4,0
1,3,7667.0,0.4286,7667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,2,2
1,1,19500.0,0.6878,22250.0,0.0159,0.0,0.0,0.0129,1.0,0.0,0.0,1.0,0.4329,4,0
1,1,19500.0,0.5591,22250.0,0.0361,0.0,0.0952,0.0149,1.0,0.0,1.0,1.0,0.3105,4,0
1,1,19500.0,0.5501,22250.0,0.0037,0.0,0.0,0.0149,1.0,0.0,0.0,1.0,0.4637,4,0
1,2,3750.0,0.375,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,5,4
1,2,3750.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
1,2,17500.0,0.6353,25000.0,0.03,0.0,0.0,0.01,2.0,0.0,0.0,2.0,0.5196,3,1
1,1,6781.5,0.2151,11500.0,0.0288,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.4318,0,3
1,2,19500.0,0.5785,25000.0,0.001,0.0,0.0,0.0057,2.0,0.0,0.0,2.0,0.2905,3,1
1,3,9220.0,0.563,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5669,2,2
1,2,17334.5,0.4866,22500.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,1.0,0.3772,5,4
1,1,5275.0,0.0969,9000.0,0.0321,0.0104,0.0132,0.0,0.0,0.0,0.0,0.0,0.2264,0,3
1,2,26500.0,0.6589,27000.0,0.0631,0.0533,0.6509,0.0197,1.0,1.0,1.0,1.0,0.217,4,0
1,1,18750.0,0.667,21500.0,0.0217,0.0,0.0,0.0228,1.0,0.0,0.0,1.0,0.3564,4,0
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761,5,4
1,3,12000.0,0.5633,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013,2,2
1,1,9322.0,0.1463,11289.5,0.0,0.046,0.0,0.0,0.0,2.0,0.0,0.0,0.1176,0,0
1,1,21500.0,0.5193,23196.0,0.0101,0.0,0.0725,0.0195,1.0,0.0,1.0,1.0,0.18,4,0
1,3,9500.0,0.6317,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039,2,2
1,1,5500.0,0.1408,14144.0,0.0132,0.0097,0.0307,0.0009,0.0,0.0,0.0,0.0,0.4342,0,3
1,1,18750.0,0.6629,25382.0,0.0045,0.0,0.0,0.0155,1.0,0.0,0.0,1.0,0.3959,4,0
1,3,9131.0,0.773,12433.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7531,2,2
1,1,6916.5,0.2438,13000.0,0.0237,0.0169,0.0032,0.0,0.0,0.0,0.0,0.0,0.4106,0,3
1,1,9833.0,0.0,14144.0,0.0683,0.0932,0.0,0.0,1.0,1.0,1.0,1.0,0.6567,4,0
1,3,5500.0,0.407,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6802,2,2
1,1,11147.0,0.3764,19500.0,0.0329,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.5446,0,3
1,1,5500.0,0.0942,8875.0,0.1921,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.3717,0,3
1,1,9436.0,0.3851,16166.0,0.0076,0.0046,0.0,0.0168,2.0,2.0,0.0,2.0,0.4102,3,1
1,1,9436.0,0.0489,16166.0,0.0302,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.2907,0,3
1,1,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944,0,3
1,1,9445.0,0.4225,13624.0,0.0162,0.0,0.0,0.0046,1.0,0.0,1.0,1.0,0.5654,4,0
1,1,5500.0,0.0485,6813.0,0.0059,0.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.1923,0,3
1,1,5500.0,0.2224,7763.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082,0,3
1,1,14164.5,0.2556,20500.0,0.0038,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.6517,0,3
1,1,9283.0,0.3495,16083.0,0.0872,0.0,0.5897,0.0462,1.0,1.0,1.0,1.0,0.2952,4,0
1,1,14164.5,0.2197,20500.0,0.0161,0.0323,0.0161,0.0,0.0,0.0,0.0,0.0,0.3,0,3
1,1,14164.5,0.3877,20500.0,0.0077,0.0,0.049,0.0072,2.0,0.0,2.0,2.0,0.3846,3,1
1,1,11147.0,0.4015,19500.0,0.0491,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0,3
1,1,11147.0,0.2311,19500.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.3655,0,3
1,1,11147.0,0.3479,19500.0,0.0217,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0,3
1,1,11147.0,0.4438,19500.0,0.0324,0.0259,0.0793,0.0042,2.0,2.0,2.0,2.0,0.4342,3,1
1,1,14164.5,0.3421,20500.0,0.0149,0.0261,0.0075,0.0,0.0,0.0,0.0,0.0,0.5831,0,3
1,1,5350.0,0.1424,7750.0,0.0,0.0711,0.0305,0.0051,1.0,1.0,1.0,1.0,0.5771,4,0
1,1,6634.0,0.0995,10500.0,0.008,0.0916,0.008,0.0024,0.0,0.0,0.0,0.0,0.2983,0,3
1,1,9822.0,0.2012,15875.0,0.0261,0.0329,0.0082,0.0,0.0,0.0,0.0,0.0,0.3541,0,3
1,3,12500.0,0.6746,23461.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4228,1,0
1,2,10824.5,0.7523,27500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5542,5,0
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,1,9833.0,0.0,14144.0,0.0147,0.0588,0.0441,0.0,0.0,0.0,0.0,0.0,0.5861,0,3
1,1,14164.5,0.3085,20500.0,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551,0,3
1,1,9833.0,0.0,14144.0,0.0987,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.3765,0,3
1,3,6473.0,0.6036,7361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036,2,2
1,1,9964.5,0.3826,17658.0,0.0393,0.0369,0.0,0.0074,2.0,2.0,0.0,2.0,0.4672,3,1
1,2,14250.0,0.6926,22000.0,0.0114,0.1396,0.0085,0.0,2.0,2.0,2.0,0.0,0.6509,3,0
1,2,21325.0,0.6059,25000.0,0.0047,0.0,0.0,0.0265,2.0,0.0,0.0,2.0,0.2951,3,1
1,1,7051.5,0.3479,13000.0,0.0305,0.0133,0.0114,0.0,0.0,0.0,0.0,0.0,0.3978,0,3
1,3,4713.5,0.3533,8995.0,0.2258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6907,1,0
1,3,10250.0,0.8296,24260.5,0.0268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8061,1,0
1,2,24930.5,0.814,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215,5,4
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,4160.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,21500.0,0.7783,27000.0,0.0,0.0,0.1685,0.0084,0.0,0.0,1.0,1.0,0.3804,4,4
1,3,9500.0,0.9596,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236,2,2
1,2,9833.0,0.2959,9499.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837,5,4
1,2,9500.0,0.5068,13240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982,5,4
1,2,7950.0,0.5231,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406,5,4
1,3,9833.0,0.2111,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,2,2
1,2,12000.0,0.7725,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4181,5,4
1,3,9500.0,0.555,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6566,2,2
1,2,12000.0,0.7857,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714,5,4
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895,5,4
1,3,4857.0,0.8523,6331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,20476.0,0.4901,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,5,4
1,2,16000.0,0.3183,17493.0,0.0016,0.0,0.0,0.0273,1.0,0.0,0.0,1.0,0.1841,4,0
1,3,6333.0,0.5875,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175,2,2
1,3,14999.0,0.7251,29687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345,2,2
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209,5,4
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316,5,4
1,2,14250.5,0.5296,15250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,5,4
1,3,7375.0,0.4407,7725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957,2,2
1,2,4500.0,0.1003,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631,5,4
1,2,6400.0,0.1657,9676.0,0.125,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.912,5,4
1,3,16979.5,0.8827,29001.0,0.0721,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.666,2,0
1,3,7916.0,0.8291,8075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598,2,2
1,3,2617.5,0.8912,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,1,6678.0,0.4777,11477.0,0.0323,0.0331,0.0157,0.0,0.0,0.0,0.0,0.0,0.4827,0,3
1,3,10250.0,0.8525,24260.5,0.0543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.733,1,0
1,3,10250.0,0.8524,24260.5,0.1138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7484,1,0
1,3,10250.0,0.8322,24260.5,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491,2,2
1,3,10250.0,0.894,24260.5,0.0634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8859,1,0
1,3,10250.0,0.8313,24260.5,0.0874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7518,1,0
1,3,9800.0,0.6849,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6575,2,2
1,2,20000.0,0.6311,25000.0,0.0113,0.0,0.0,0.0099,1.0,0.0,0.0,1.0,0.3012,4,0
1,3,5500.0,0.3274,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072,2,2
1,3,20000.0,0.8962,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077,2,2
1,1,7500.0,0.4307,12097.0,0.0222,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0,3
1,2,15250.0,0.8192,25740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,5,4
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7776,5,4
1,3,16500.0,0.8873,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296,2,2
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,14000.0,0.6282,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179,5,4
1,2,24187.0,0.7773,27000.0,0.0156,0.1064,0.4977,0.0172,1.0,1.0,1.0,1.0,0.2813,4,0
1,1,6500.0,0.3424,12000.0,0.041,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.3713,0,3
1,2,20000.0,0.7386,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,5,4
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,2,15062.5,0.2698,15625.0,0.0146,0.0,0.0,0.0219,1.0,0.0,0.0,1.0,0.1154,4,0
1,2,22000.0,0.8165,34375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7736,5,4
1,2,17125.0,0.2659,19435.0,0.0339,0.0,0.1645,0.0363,1.0,0.0,1.0,1.0,0.2154,4,0
1,1,6700.0,0.2455,10000.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087,0,3
1,3,6569.0,0.551,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,2,2
1,2,20437.5,0.6855,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181,5,4
1,3,7849.5,0.7512,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,2,2
1,3,8000.0,0.7027,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946,2,2
1,3,6333.0,0.6188,7184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,2,2
1,2,17500.0,0.1918,17570.0,0.0,0.0,0.5489,0.0,0.0,0.0,1.0,0.0,0.1766,5,0
1,2,11500.0,0.3154,12000.0,0.0402,0.0,0.1699,0.0112,1.0,1.0,1.0,1.0,0.1636,4,0
1,2,11500.0,0.5926,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,1,7134.5,0.3711,12500.0,0.0214,0.0231,0.0181,0.0,0.0,0.0,0.0,0.0,0.3784,0,3
1,2,15250.0,0.6317,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473,5,4
1,2,12000.0,0.5911,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572,5,4
1,1,10000.0,0.142,11500.0,0.0408,0.0,0.0,0.0072,1.0,0.0,1.0,1.0,0.4502,4,0
1,1,5736.0,0.1152,8779.0,0.0642,0.0,0.0075,0.0096,0.0,0.0,0.0,0.0,0.6917,0,3
1,1,7000.0,0.0949,8547.5,0.0325,0.0219,0.0064,0.0078,0.0,0.0,0.0,0.0,0.7265,0,3
1,1,9500.0,0.1893,11000.0,0.0311,0.0,0.0,0.0101,1.0,0.0,0.0,1.0,0.4816,4,0
1,1,9000.0,0.188,16872.0,0.0207,0.0011,0.0111,0.0058,1.0,1.0,1.0,1.0,0.4463,4,0
1,1,10000.0,0.1914,12500.0,0.0133,0.0,0.1323,0.0183,1.0,1.0,1.0,1.0,0.5073,4,0
1,1,8750.0,0.2165,12500.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.2542,3,1
1,1,5250.0,0.0869,9000.0,0.0,0.0,0.0231,0.0097,0.0,0.0,0.0,0.0,0.6798,0,3
1,1,9500.0,0.1606,10500.0,0.0107,0.0,0.0,0.0166,1.0,0.0,0.0,1.0,0.4097,4,0
1,1,8251.0,0.1671,11500.0,0.0118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5446,0,3
1,1,5250.0,0.0742,6531.0,0.0234,0.0,0.0046,0.0033,0.0,0.0,0.0,0.0,0.4884,0,3
1,1,4500.0,0.0525,6000.0,0.0287,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.4833,0,3
1,1,7500.0,0.2383,9500.0,0.0359,0.0,0.0,0.014,1.0,0.0,0.0,1.0,0.5231,4,0
1,1,5250.0,0.1891,7500.0,0.0281,0.0,0.0,0.0029,1.0,0.0,0.0,1.0,0.6159,4,0
1,1,6713.5,0.131,10000.0,0.1248,0.1535,0.0,0.0058,1.0,1.0,0.0,1.0,0.5842,4,0
1,1,9054.0,0.1319,11200.0,0.0171,0.0,0.0,0.014,1.0,0.0,0.0,1.0,0.3807,4,0
1,1,5500.0,0.0596,7978.5,0.0203,0.0732,0.0086,0.0,0.0,0.0,0.0,0.0,0.472,0,3
1,1,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,0,3
1,1,7000.0,0.1087,10000.0,0.0255,0.0,0.0,0.0196,1.0,0.0,0.0,1.0,0.5399,4,0
1,2,9833.0,0.8261,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,5,4
1,2,20325.0,0.7475,26000.0,0.005,0.0,0.0,0.005,2.0,0.0,0.0,2.0,0.3558,3,1
1,2,15750.0,0.6727,23250.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,1.0,0.3391,5,4
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
1,2,19000.0,0.879,29250.0,0.0083,0.0,0.0,0.0055,2.0,0.0,0.0,2.0,0.4339,3,1
1,2,19250.0,0.5425,25000.0,0.0101,0.0,0.0,0.0182,2.0,0.0,2.0,2.0,0.3024,3,1
1,1,5500.0,0.2094,11000.0,0.0245,0.0147,0.0155,0.0,0.0,0.0,0.0,0.0,0.2475,0,3
1,2,13255.0,0.6202,14649.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194,5,4
1,3,11662.0,0.7897,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,2,2
1,2,21500.0,0.7792,27000.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,1.0,0.3478,5,4
1,1,5500.0,0.3209,8600.0,0.0296,0.0316,0.0105,0.0,0.0,0.0,0.0,0.0,0.4323,0,3
1,1,17500.0,0.3475,21009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0,3
1,1,8005.0,0.4045,12000.0,0.0298,0.0202,0.0067,0.0,0.0,0.0,0.0,0.0,0.4112,0,3
1,3,17625.0,0.7313,24915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221,2,2
1,2,21500.0,0.5467,25000.0,0.0203,0.0,0.0026,0.0088,1.0,0.0,1.0,1.0,0.2042,4,0
1,3,6333.0,0.2539,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,2,2
1,1,8250.0,0.4797,12559.5,0.0316,0.0487,0.0073,0.0,0.0,0.0,0.0,0.0,0.5125,0,3
1,2,9233.0,0.0484,9516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,5,4
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,5,4
1,1,6500.0,0.2571,11000.0,0.0137,0.0057,0.0069,0.0,0.0,0.0,0.0,0.0,0.3681,0,3
1,2,15500.0,0.3445,16500.0,0.0102,0.0,0.0,0.053,1.0,0.0,0.0,1.0,0.1375,4,0
1,2,19500.0,0.6887,27000.0,0.0195,0.0,0.0,0.0195,1.0,0.0,0.0,1.0,0.3228,4,0
1,2,13250.0,0.5815,13750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354,5,4
1,1,8168.5,0.4958,12000.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094,0,3
1,2,20000.0,0.6805,25739.5,0.0372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4714,5,0
1,2,26500.0,0.5497,27000.0,0.0102,0.0,0.0,0.0184,1.0,0.0,0.0,1.0,0.1846,4,0
1,2,19150.0,0.5565,23900.0,0.0091,0.0,0.0241,0.0228,2.0,2.0,2.0,2.0,0.2257,3,1
1,2,19000.0,0.6783,23500.0,0.0115,0.0,0.0,0.0086,1.0,0.0,0.0,1.0,0.3758,4,0
1,1,5676.5,0.2901,11650.0,0.0369,0.1007,0.0255,0.0,0.0,0.0,0.0,0.0,0.2956,0,3
1,3,6716.5,0.4877,6816.0,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,2,2
1,2,9833.0,0.2913,14144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535,5,4
1,3,6375.0,0.4425,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475,2,2
1,2,21000.0,0.5797,25250.0,0.009,0.0,0.0,0.003,1.0,0.0,0.0,1.0,0.2424,4,0
1,2,6875.0,0.7143,7592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939,5,4
1,3,12000.0,0.8689,12000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885,2,2
1,2,23251.0,0.686,26300.0,0.0094,0.0,0.0,0.0037,2.0,0.0,0.0,2.0,0.1941,3,1
